Ensembl Gene ID	Ensembl Transcript ID	Chromosome Name	Gene Start (bp)	Gene End (bp)	EntrezGene ID	Strand	HGNC symbol
ENSG00000136828	ENST00000259351	9	128716874	129025264	9649	1	RALGPS1
ENSG00000180881	ENST00000393284	12	73956026	74070969		-1	CAPS2
ENSG00000162643	ENST00000294664	1	85237418	85371409	126820	1	WDR63
ENSG00000171311	ENST00000370902	10	99185656	99195758	51013	-1	EXOSC1
ENSG00000136828	ENST00000373446	9	128716874	129025264		1	RALGPS1
ENSG00000138463	ENST00000324630	3	123996597	124081451		1	DIRC2
ENSG00000180881	ENST00000378703	12	73956026	74070969		-1	CAPS2
ENSG00000109586	ENST00000265000	4	174326479	174481692	51809	1	GALNT7
ENSG00000097096	ENST00000341460	1	85395944	85439995	84144	-1	SYDE2
ENSG00000161040	ENST00000349747	7	102240916	102502453		-1	FBXL13
ENSG00000136828	ENST00000373434	9	128716874	129025264		1	RALGPS1
ENSG00000157349	ENST00000288071	16	68890573	68925230	11269	1	DDX19B
ENSG00000112561	ENST00000230323	6	41759694	41811975	7942	-1	TFEB
ENSG00000115652	ENST00000409501	2	106076191	106177227		-1	UXS1
ENSG00000136828	ENST00000394022	9	128716874	129025264		1	RALGPS1
ENSG00000174684	ENST00000311181	11	65869422	65871737	11041	-1	
ENSG00000113742	ENST00000326629	5	173248795	173319916		1	CPEB4
ENSG00000156709	ENST00000319908	X	129091018	129127489	9131	-1	AIFM1
ENSG00000115652	ENST00000409032	2	106076191	106177227		-1	UXS1
ENSG00000097096	ENST00000234668	1	85395944	85439995		-1	SYDE2
ENSG00000161241	ENST00000392076	19	44123882	44158220	115290	-1	FBXO17
ENSG00000173401	ENST00000312442	12	74014730	74050432	256710	1	GLIPR1L1
ENSG00000136828	ENST00000373442	9	128716874	129025264		1	RALGPS1
ENSG00000128606	ENST00000249377	7	102340683	102372775	10234	1	LRRC17
ENSG00000136828	ENST00000373436	9	128716874	129025264		1	RALGPS1
ENSG00000136828	ENST00000373439	9	128716874	129025264		1	RALGPS1
ENSG00000173401	ENST00000378695	12	74014730	74050432		1	GLIPR1L1
ENSG00000162642	ENST00000294661	1	85488227	85497943	148423	-1	C1orf52
ENSG00000128606	ENST00000339431	7	102340683	102372775	10234	1	LRRC17
ENSG00000169659	ENST00000324709	2	106364994	106374599	100134363	1	PLGLA1
ENSG00000112561	ENST00000373033	6	41759694	41811975	7942	-1	TFEB
ENSG00000161241	ENST00000292852	19	44123882	44158220	115290	-1	FBXO17
ENSG00000128606	ENST00000393769	7	102340683	102372775	10234	1	LRRC17
ENSG00000180481	ENST00000378689	12	74071127	74111858		1	GLIPR1L2
ENSG00000112561	ENST00000394283	6	41759694	41811975		-1	TFEB
ENSG00000185056	ENST00000340147	5	173348779	173365748	133491	1	C5orf47
ENSG00000157349	ENST00000393657	16	68890573	68925230	11269	1	DDX19B
ENSG00000162642	ENST00000344356	1	85488227	85497943		-1	C1orf52
ENSG00000112561	ENST00000394280	6	41759694	41811975		-1	TFEB
ENSG00000156709	ENST00000287295	X	129091018	129127489	9131	-1	AIFM1
ENSG00000180481	ENST00000378692	12	74071127	74111858		1	GLIPR1L2
ENSG00000128623	ENST00000249399	19	44127728	44128547		-1	
ENSG00000164104	ENST00000296503	4	174489363	174492167	3148	-1	HMGB2
ENSG00000142867	ENST00000394761	1	85504052	85516359	8915	-1	BCL10
ENSG00000180481	ENST00000320460	12	74071127	74111858	144321	1	GLIPR1L2
ENSG00000136828	ENST00000394012	9	128716874	129025264		1	RALGPS1
ENSG00000096088	ENST00000356667	6	41799640	41823099		-1	PGC
ENSG00000136828	ENST00000394011	9	128716874	129025264		1	RALGPS1
ENSG00000096088	ENST00000394278	6	41799640	41823099		-1	PGC
ENSG00000161243	ENST00000292853	19	44206533	44215076	126433	-1	FBXO27
ENSG00000170091	ENST00000303177	5	173405330	173468785	51617	1	
ENSG00000136828	ENST00000319107	9	128716874	129025264		1	RALGPS1
ENSG00000164105	ENST00000296504	4	174528668	174535257	8819	1	SAP30
ENSG00000153165	ENST00000409886	2	106387878	106451264	653489	-1	RGPD3
ENSG00000139278	ENST00000266659	12	74160780	74181982	11010	1	GLIPR1
ENSG00000170632	ENST00000323735	7	102502564	102527432		1	ARMC10
ENSG00000174669	ENST00000357440	11	65886569	65895867	3177	-1	SLC29A2
ENSG00000153165	ENST00000304514	2	106387878	106451264		-1	RGPD3
ENSG00000134594	ENST00000257017	X	129133454	129146524	9363	1	RAB33A
ENSG00000096088	ENST00000373025	6	41799640	41823099	5225	-1	PGC
ENSG00000136859	ENST00000373425	9	128889449	128924865	23452	-1	ANGPTL2
ENSG00000171307	ENST00000393760	10	99195920	99207114	84287	1	ZDHHC16
ENSG00000108840	ENST00000393622	17	39509647	39556540	10014	-1	HDAC5
ENSG00000168872	ENST00000302227	16	68938322	68964780		1	DDX19A
ENSG00000082684	ENST00000357599	3	124110733	124229266	54437	-1	SEMA5B
ENSG00000170632	ENST00000306450	7	102502564	102527432		1	ARMC10
ENSG00000142867	ENST00000370580	1	85504052	85516359	8915	-1	BCL10
ENSG00000183760	ENST00000331256	19	44266785	44293318	390928	1	
ENSG00000142867	ENST00000271015	1	85504052	85516359	8915	-1	BCL10
ENSG00000120149	ENST00000239243	5	174084181	174090507	4488	1	MSX2
ENSG00000170632	ENST00000323716	7	102502564	102527432	83787	1	ARMC10
ENSG00000164106	ENST00000296506	4	174545875	174557192	11341	-1	
ENSG00000153904	ENST00000284031	1	85556757	85703411	23576	-1	DDAH1
ENSG00000169664	ENST00000303432	2	106470265	106487501		1	CD8BP
ENSG00000168872	ENST00000302243	16	68938322	68964780	55308	1	DDX19A
ENSG00000174669	ENST00000311161	11	65886569	65895867		-1	SLC29A2
ENSG00000130669	ENST00000360442	19	44308260	44361886	10298	1	PAK4
ENSG00000212641	ENST00000391336	4	174625789	174626004		1	
ENSG00000171307	ENST00000345745	10	99195920	99207114	84287	1	ZDHHC16
ENSG00000164107	ENST00000393686	4	174684227	174687953		-1	HAND2
ENSG00000136859	ENST00000373417	9	128889449	128924865		-1	ANGPTL2
ENSG00000108840	ENST00000336057	17	39509647	39556540		-1	HDAC5
ENSG00000144057	ENST00000361686	2	106784492	106869996	84620	-1	ST6GAL2
ENSG00000111615	ENST00000229214	12	74177686	74191685	11103	-1	KRR1
ENSG00000137218	ENST00000259748	6	41845892	41855608	10817	-1	FRS3
ENSG00000164107	ENST00000359562	4	174684227	174687953	9464	-1	HAND2
ENSG00000161048	ENST00000341533	7	102527467	102576749	222236	-1	NAPEPLD
ENSG00000204754	ENST00000377300	5	174278691	174355340		-1	
ENSG00000171307	ENST00000370846	10	99195920	99207114		1	ZDHHC16
ENSG00000184845	ENST00000393752	5	174800281	174803769	1812	-1	DRD1
ENSG00000157350	ENST00000342907	16	68970839	69030492	6483	-1	ST3GAL2
ENSG00000174576	ENST00000311034	11	65945051	65950753	266743	1	NPAS4
ENSG00000144057	ENST00000361803	2	106784492	106869996	84620	-1	ST6GAL2
ENSG00000142871	ENST00000360431	1	85819041	85821974	3491	1	CYR61
ENSG00000130669	ENST00000321944	19	44308260	44361886	10298	1	PAK4
ENSG00000056277	ENST00000066465	X	129164372	129230554		-1	ZNF280C
ENSG00000082684	ENST00000393583	3	124110733	124229266		-1	SEMA5B
ENSG00000171307	ENST00000393763	10	99195920	99207114		1	ZDHHC16
ENSG00000137218	ENST00000373018	6	41845892	41855608	10817	-1	FRS3
ENSG00000108840	ENST00000225983	17	39509647	39556540	10014	-1	HDAC5
ENSG00000082684	ENST00000195173	3	124110733	124229266		-1	SEMA5B
ENSG00000171307	ENST00000353979	10	99195920	99207114	84287	1	ZDHHC16
ENSG00000136895	ENST00000373399	9	129045207	129195647		1	GARNL3
ENSG00000144057	ENST00000409382	2	106784492	106869996	84620	-1	ST6GAL2
ENSG00000144057	ENST00000409087	2	106784492	106869996	84620	-1	ST6GAL2
ENSG00000056277	ENST00000370978	X	129164372	129230554	55609	-1	ZNF280C
ENSG00000198923	ENST00000361500	12	74644079	74645047		1	
ENSG00000130669	ENST00000358301	19	44308260	44361886	10298	1	PAK4
ENSG00000144057	ENST00000359767	2	106784492	106869996		-1	ST6GAL2
ENSG00000139289	ENST00000266671	12	74705494	74711823	22822	-1	PHLDA1
ENSG00000164117	ENST00000356961	4	175394384	175441977		-1	FBXO8
ENSG00000171307	ENST00000352634	10	99195920	99207114	84287	1	ZDHHC16
ENSG00000157350	ENST00000393640	16	68970839	69030492	6483	-1	ST3GAL2
ENSG00000171307	ENST00000370854	10	99195920	99207114	84287	1	ZDHHC16
ENSG00000108840	ENST00000393621	17	39509647	39556540		-1	HDAC5
ENSG00000164117	ENST00000393674	4	175394384	175441977	26269	-1	FBXO8
ENSG00000136895	ENST00000373393	9	129045207	129195647		1	GARNL3
ENSG00000184845	ENST00000329144	5	174800281	174803769	1812	-1	DRD1
ENSG00000196862	ENST00000408999	2	107809825	107873729	285190	1	RGPD4
ENSG00000174547	ENST00000310999	11	65959882	65962880	65003	-1	MRPL11
ENSG00000124593	ENST00000335515	6	41856478	41865610	29964	1	PRICKLE4
ENSG00000188505	ENST00000339852	19	44379441	44384362	342897	1	NCCRP1
ENSG00000196862	ENST00000354986	2	107809825	107873729		1	RGPD4
ENSG00000117174	ENST00000370574	1	85891080	85946689	54680	-1	ZNHIT6
ENSG00000136895	ENST00000373387	9	129045207	129195647	84253	1	GARNL3
ENSG00000179751	ENST00000318438	19	44386333	44386734	342898	-1	SYCN
ENSG00000124593	ENST00000394263	6	41856478	41865610	29964	1	PRICKLE4
ENSG00000124593	ENST00000359201	6	41856478	41865610		1	PRICKLE4
ENSG00000171307	ENST00000370842	10	99195920	99207114	84287	1	ZDHHC16
ENSG00000124593	ENST00000394260	6	41856478	41865610		1	PRICKLE4
ENSG00000124593	ENST00000394259	6	41856478	41865610		1	PRICKLE4
ENSG00000065485	ENST00000316218	3	124268599	124363640	10954	1	PDIA5
ENSG00000174547	ENST00000394025	11	65959882	65962880	65003	-1	MRPL11
ENSG00000125319	ENST00000319977	17	39574852	39595370	78995	1	C17orf53
ENSG00000164117	ENST00000296517	4	175394384	175441977		-1	FBXO8
ENSG00000174547	ENST00000329819	11	65959882	65962880	65003	-1	MRPL11
ENSG00000136895	ENST00000373386	9	129045207	129195647		1	GARNL3
ENSG00000065485	ENST00000393573	3	124268599	124363640		1	PDIA5
ENSG00000164466	ENST00000321442	5	174838189	174888201	94081	1	SFXN1
ENSG00000125319	ENST00000245382	17	39574852	39595370		1	C17orf53
ENSG00000214736	ENST00000398884	6	41863378	41865614	100188893	1	TOMM6
ENSG00000102078	ENST00000361980	X	129301699	129335014	9016	1	SLC25A14
ENSG00000214736	ENST00000398881	6	41863378	41865614	100188893	1	TOMM6
ENSG00000115665	ENST00000264047	2	107969411	107996873	60482	1	SLC5A7
ENSG00000136895	ENST00000314904	9	129045207	129195647		1	GARNL3
ENSG00000125319	ENST00000253405	17	39574852	39595370		1	C17orf53
ENSG00000197110	ENST00000392072	19	44426033	44427609	282617	-1	IL28B
ENSG00000102078	ENST00000339231	X	129301699	129335014		1	SLC25A14
ENSG00000113749	ENST00000377291	5	175017637	175045851	3274	1	HRH2
ENSG00000164663	ENST00000373009	6	41870085	41971077		-1	USP49
ENSG00000121542	ENST00000309934	3	124403465	124474043	26984	1	SEC22A
ENSG00000161664	ENST00000293414	17	39603600	39611977	92591	1	ASB16
ENSG00000164118	ENST00000296519	4	175441631	175490017	80817	1	KIAA1712
ENSG00000105819	ENST00000249269	7	102725109	102742368	9512	1	PMPCB
ENSG00000174516	ENST00000349459	11	65990912	66001381	246330	1	PELI3
ENSG00000157353	ENST00000378912	16	69045999	69071678		1	FUK
ENSG00000187109	ENST00000393263	12	74726227	74764717	4673	-1	NAP1L1
ENSG00000197110	ENST00000355055	19	44426033	44427609	282617	-1	IL28B
ENSG00000102078	ENST00000218197	X	129301699	129335014	9016	1	SLC25A14
ENSG00000136856	ENST00000373371	9	129199286	129209955	29988	1	SLC2A8
ENSG00000113749	ENST00000393749	5	175017637	175045851	3274	1	HRH2
ENSG00000115665	ENST00000409059	2	107969411	107996873	60482	1	SLC5A7
ENSG00000174516	ENST00000320740	11	65990912	66001381	246330	1	PELI3
ENSG00000113749	ENST00000231683	5	175017637	175045851	3274	1	HRH2
ENSG00000196228	ENST00000329106	2	108230083	108248239	442038	1	SULT1C3
ENSG00000164118	ENST00000396791	4	175441631	175490017	80817	1	KIAA1712
ENSG00000164663	ENST00000394253	6	41870085	41971077		-1	USP49
ENSG00000168597	ENST00000303061	17	39608880	39619608	339201	-1	C17orf65
ENSG00000157353	ENST00000393626	16	69045999	69071678	197258	1	FUK
ENSG00000196228	ENST00000376700	2	108230083	108248239		1	SULT1C3
ENSG00000164663	ENST00000373010	6	41870085	41971077		-1	USP49
ENSG00000187109	ENST00000261182	12	74726227	74764717	4673	-1	NAP1L1
ENSG00000157353	ENST00000288078	16	69045999	69071678		1	FUK
ENSG00000183709	ENST00000331982	19	44450997	44452572	282616	1	IL28A
ENSG00000164663	ENST00000297229	6	41870085	41971077	25862	-1	USP49
ENSG00000147262	ENST00000276218	X	129346095	129347102	139760	-1	GPR119
ENSG00000136856	ENST00000373360	9	129199286	129209955		1	SLC2A8
ENSG00000173175	ENST00000309879	3	124485481	124650082	111	-1	ADCY5
ENSG00000145920	ENST00000393745	5	175156216	175243629	10814	1	CPLX2
ENSG00000164663	ENST00000373006	6	41870085	41971077	25862	-1	USP49
ENSG00000168591	ENST00000319511	17	39619880	39624624	79089	1	TMUB2
ENSG00000134597	ENST00000257020	X	129363624	129374998	51634	1	RBMX2
ENSG00000145920	ENST00000393746	5	175156216	175243629	10814	1	CPLX2
ENSG00000179941	ENST00000393262	12	75262397	75266353	79738	-1	BBS10
ENSG00000182393	ENST00000333625	19	44478805	44481152	282618	1	IL29
ENSG00000136856	ENST00000373355	9	129199286	129209955		1	SLC2A8
ENSG00000168591	ENST00000357984	17	39619880	39624624	79089	1	TMUB2
ENSG00000124641	ENST00000265350	6	41981070	41996855	9477	-1	MED20
ENSG00000164120	ENST00000296522	4	175647958	175680213	3248	-1	HPGD
ENSG00000198203	ENST00000251481	2	108271527	108292802	6819	1	SULT1C2
ENSG00000206527	ENST00000383657	3	124693087	124786616	201562	-1	PTPLB
ENSG00000145920	ENST00000359546	5	175156216	175243629	10814	1	CPLX2
ENSG00000134597	ENST00000305536	X	129363624	129374998	51634	1	RBMX2
ENSG00000179941	ENST00000313898	12	75262397	75266353		-1	BBS10
ENSG00000136856	ENST00000373354	9	129199286	129209955		1	SLC2A8
ENSG00000128011	ENST00000248668	19	44489299	44497816	57622	-1	LRFN1
ENSG00000134597	ENST00000370947	X	129363624	129374998		1	RBMX2
ENSG00000124641	ENST00000394251	6	41981070	41996855		-1	MED20
ENSG00000221844	ENST00000347422	11	66004456	66033706		1	DPP3
ENSG00000221930	ENST00000408950	X	129456814	129457887		1	FAM45B
ENSG00000136856	ENST00000373350	9	129199286	129209955		1	SLC2A8
ENSG00000214352	ENST00000274615	5	175231108	175243629		1	
ENSG00000164120	ENST00000296521	4	175647958	175680213	3248	-1	HPGD
ENSG00000124641	ENST00000409312	6	41981070	41996855		-1	MED20
ENSG00000124641	ENST00000409060	6	41981070	41996855		-1	MED20
ENSG00000198203	ENST00000326853	2	108271527	108292802	6819	1	SULT1C2
ENSG00000155229	ENST00000327238	10	99208071	99248503		-1	MMS19
ENSG00000198203	ENST00000409880	2	108271527	108292802		1	SULT1C2
ENSG00000105821	ENST00000249270	7	102740157	102772556	27000	-1	DNAJC2
ENSG00000136856	ENST00000373352	9	129199286	129209955		1	SLC2A8
ENSG00000155229	ENST00000355839	10	99208071	99248503	64210	-1	MMS19
ENSG00000087152	ENST00000389384	17	39624700	39631055	56970	-1	ATXN7L3
ENSG00000198203	ENST00000409067	2	108271527	108292802		1	SULT1C2
ENSG00000145451	ENST00000340217	4	175799773	175987040	8001	-1	GLRA3
ENSG00000130755	ENST00000253054	19	44510850	44518486	9535	-1	GMFG
ENSG00000105821	ENST00000379263	7	102740157	102772556	27000	-1	DNAJC2
ENSG00000112578	ENST00000230340	6	41996943	42008762	705	1	BYSL
ENSG00000196152	ENST00000342483	9	129226482	129247471	7633	1	ZNF79
ENSG00000103051	ENST00000219329	16	69071976	69114958		-1	COG4
ENSG00000198075	ENST00000409730	2	108360853	108373099	27233	1	SULT1C4
ENSG00000198075	ENST00000272452	2	108360853	108373099	27233	1	SULT1C4
ENSG00000051596	ENST00000265097	5	175319142	175328151	84321	-1	THOC3
ENSG00000145451	ENST00000274093	4	175799773	175987040	8001	-1	GLRA3
ENSG00000155229	ENST00000370782	10	99208071	99248503	64210	-1	MMS19
ENSG00000112578	ENST00000372996	6	41996943	42008762		1	BYSL
ENSG00000221844	ENST00000360510	11	66004456	66033706	10072	1	DPP3
ENSG00000165675	ENST00000338144	X	129585031	129864889	10495	-1	ENOX2
ENSG00000103051	ENST00000323786	16	69071976	69114958	25839	-1	COG4
ENSG00000198075	ENST00000409309	2	108360853	108373099		1	SULT1C4
ENSG00000105821	ENST00000379257	7	102740157	102772556		-1	DNAJC2
ENSG00000112576	ENST00000372988	6	42010650	42124402	896	-1	CCND3
ENSG00000103051	ENST00000338984	16	69071976	69114958		-1	COG4
ENSG00000182230	ENST00000253490	5	175444515	175476064	202134	1	FAM153B
ENSG00000179134	ENST00000314471	19	44524948	44567375	55095	1	SAMD4B
ENSG00000112576	ENST00000372991	6	42010650	42124402	896	-1	CCND3
ENSG00000168594	ENST00000359240	4	176076132	176135905	11086	1	ADAM29
ENSG00000103051	ENST00000393612	16	69071976	69114958		-1	COG4
ENSG00000165675	ENST00000370927	X	129585031	129864889	10495	-1	ENOX2
ENSG00000165675	ENST00000394363	X	129585031	129864889	10495	-1	ENOX2
ENSG00000108312	ENST00000302904	17	39637928	39653776	7343	-1	UBTF
ENSG00000155229	ENST00000327277	10	99208071	99248503		-1	MMS19
ENSG00000112576	ENST00000372987	6	42010650	42124402	896	-1	CCND3
ENSG00000168594	ENST00000404450	4	176076132	176135905	11086	1	ADAM29
ENSG00000179134	ENST00000392067	19	44524948	44567375		1	SAMD4B
ENSG00000171502	ENST00000370571	1	85967504	86394709	255631	-1	COL24A1
ENSG00000091039	ENST00000261183	12	75269720	75477720	114882	-1	OSBPL8
ENSG00000161057	ENST00000292644	7	102775325	102795891	5701	1	PSMC2
ENSG00000170085	ENST00000341199	5	175597971	175705594	375484	1	C5orf25
ENSG00000165675	ENST00000350369	X	129585031	129864889	10495	-1	ENOX2
ENSG00000155229	ENST00000327253	10	99208071	99248503		-1	MMS19
ENSG00000189091	ENST00000310750	16	69115202	69163701		1	SF3B3
ENSG00000170085	ENST00000345702	5	175597971	175705594		1	C5orf25
ENSG00000135968	ENST00000393321	2	108432063	108492286	9648	1	GCC2
ENSG00000108312	ENST00000393606	17	39637928	39653776	7343	-1	UBTF
ENSG00000170085	ENST00000377277	5	175597971	175705594		1	C5orf25
ENSG00000174483	ENST00000318312	11	66034666	66057660	582	1	BBS1
ENSG00000165675	ENST00000370935	X	129585031	129864889	10495	-1	ENOX2
ENSG00000165886	ENST00000370664	10	99248758	99320950	80019	1	UBTD1
ENSG00000170085	ENST00000332772	5	175597971	175705594		1	C5orf25
ENSG00000006712	ENST00000221266	19	44568115	44573586		-1	PAF1
ENSG00000150625	ENST00000393658	4	176791083	177160642	2823	-1	GPM6A
ENSG00000137413	ENST00000372982	6	42126229	42163170		1	TAF8
ENSG00000108312	ENST00000343638	17	39637928	39653776	7343	-1	UBTF
ENSG00000137413	ENST00000372977	6	42126229	42163170	129685	1	TAF8
ENSG00000091039	ENST00000393250	12	75269720	75477720	114882	-1	OSBPL8
ENSG00000135968	ENST00000309863	2	108432063	108492286	9648	1	GCC2
ENSG00000147256	ENST00000370922	X	130019897	130051538		1	
ENSG00000006712	ENST00000221265	19	44568115	44573586	54623	-1	PAF1
ENSG00000174483	ENST00000393994	11	66034666	66057660		1	BBS1
ENSG00000150625	ENST00000280187	4	176791083	177160642	2823	-1	GPM6A
ENSG00000147256	ENST00000276211	X	130019897	130051538	158763	1	
ENSG00000091039	ENST00000393249	12	75269720	75477720	114882	-1	OSBPL8
ENSG00000189091	ENST00000302516	16	69115202	69163701	23450	1	SF3B3
ENSG00000122203	ENST00000393728	5	175705674	175721415	57179	-1	KIAA1191
ENSG00000174483	ENST00000335157	11	66034666	66057660		1	BBS1
ENSG00000065534	ENST00000360367	3	124811586	125085868	4638	-1	MYLK
ENSG00000137413	ENST00000320973	6	42126229	42163170		1	TAF8
ENSG00000165887	ENST00000307518	10	99322188	99333631	26287	1	ANKRD2
ENSG00000214650	ENST00000398731	11	66040318	66059237		1	
ENSG00000137413	ENST00000372978	6	42126229	42163170		1	TAF8
ENSG00000122417	ENST00000370568	1	86581341	86634591		-1	ODF2L
ENSG00000174165	ENST00000310442	11	66063311	66070247	254359	-1	ZDHHC24
ENSG00000063322	ENST00000315588	19	44573803	44583041	55588	1	MED29
ENSG00000091039	ENST00000393248	12	75269720	75477720		-1	OSBPL8
ENSG00000170615	ENST00000356767	7	102780413	102873834	375611	-1	SLC26A5
ENSG00000135968	ENST00000409821	2	108432063	108492286		1	GCC2
ENSG00000188112	ENST00000341865	6	42177963	42180645	100128918	-1	C6orf132
ENSG00000147256	ENST00000370921	X	130019897	130051538		1	
ENSG00000122417	ENST00000394733	1	86581341	86634591		-1	ODF2L
ENSG00000135968	ENST00000409896	2	108432063	108492286		1	GCC2
ENSG00000122417	ENST00000370567	1	86581341	86634591	57489	-1	ODF2L
ENSG00000122203	ENST00000298569	5	175705674	175721415	57179	-1	KIAA1191
ENSG00000135968	ENST00000393318	2	108432063	108492286		1	GCC2
ENSG00000165887	ENST00000298808	10	99322188	99333631	26287	1	ANKRD2
ENSG00000157368	ENST00000288098	16	69237969	69252085	146433	1	IL34
ENSG00000198487	ENST00000356542	6	42183124	42218335		-1	
ENSG00000122417	ENST00000370566	1	86581341	86634591		-1	ODF2L
ENSG00000128016	ENST00000248673	19	44589293	44591853	7538	1	ZFP36
ENSG00000165887	ENST00000370655	10	99322188	99333631		1	ANKRD2
ENSG00000122203	ENST00000393725	5	175705674	175721415	57179	-1	KIAA1191
ENSG00000214732	ENST00000372963	6	42231257	42239134		1	
ENSG00000135968	ENST00000409325	2	108432063	108492286	9648	1	GCC2
ENSG00000122417	ENST00000394731	1	86581341	86634591	57489	-1	ODF2L
ENSG00000170615	ENST00000393735	7	102780413	102873834	375611	-1	SLC26A5
ENSG00000214184	ENST00000397737	2	108492643	108517107		-1	
ENSG00000122417	ENST00000359242	1	86581341	86634591		-1	ODF2L
ENSG00000122417	ENST00000294678	1	86581341	86634591		-1	ODF2L
